760	15
761	16
762	23
763	13
764	17
765	21
766	20
767	17
768	20
769	23
770	18
771	22
772	19
773	17
774	19
775	23
776	16
777	17
778	18
779	26
780	16
781	19
782	17
783	14
784	21
785	15
786	17
787	19
788	19
789	17
790	17
791	15
792	26
793	16
794	14
795	15
796	16
797	14
798	17
799	21
800	16
801	16
802	15
803	15
804	14
805	25
806	18
807	19
808	15
809	19
810	21
811	16
812	19
813	18
814	18
815	16
816	17
817	16
818	14
819	17
820	18
821	14
822	23
823	14
824	20
825	20
826	19
827	16
828	17
829	15
830	25
831	16
832	19
833	17
834	17
835	20
836	22
837	13
838	16
839	16
840	20
841	16
842	14
843	17
844	19
845	15
846	19
847	18
848	19
849	17
850	17
851	14
852	14
853	22
854	13
855	16
856	20
857	19
858	17
859	16
860	18
861	19
862	21
863	20
864	18
865	16
866	21
867	19
868	20
869	15
870	18
871	15
872	17
873	23
874	21
875	15
876	16
877	19
878	16
879	17
880	18
881	19
882	15
883	16
884	25
885	17
886	17
887	15
888	16
889	17
890	18
891	21
892	15
893	19
894	16
895	21
896	26
897	25
898	18
899	13
900	17
901	17
902	15
903	16
904	17
905	22
906	17
907	15
908	14
909	21
910	19
911	23
912	18
913	20
914	17
915	19
916	23
917	18
918	15
919	18
920	17
921	16
922	16
923	15
924	14
925	18
926	18
927	16
928	12
929	18
930	16
931	19
932	19
933	13
934	17
935	15
936	16
937	22
938	17
939	16
940	14
941	15
942	20
943	14
944	20
945	19
946	17
947	15
948	20
949	14
950	16
951	16
952	18
953	16
954	19
955	17
956	19
957	19
958	13
959	18
960	26
961	20
962	19
963	25
964	16
965	19
966	19
967	15
968	20
969	21
970	20
971	18
972	15
973	13
974	13
975	17
976	19
977	16
978	15
979	20
980	16
981	12
982	21
983	17
984	20
985	19
986	23
987	16
988	13
989	22
990	18
991	17
992	14
993	15
994	19
995	16
996	15
997	17
998	16
999	14
1000	16
